Date,Cocoa Yield (kg),Cocoa Price per kg,Cocoa Revenue,Plantain Yield (kg),Plantain Price per kg,Plantain Revenue,Total Revenue,Labor Costs,Fertilizer Costs,Transport Costs,Maintenance Costs,Admin Costs,Total Expenses,Profit
2022-06-01,100.8360547,2.946322677,297.0955546,143.4528591,0.844442651,121.1377126,418.2332672,274.6645832,70.90330832,63.27850759,22.20322357,55.00123584,486.0508585,-67.81759129
2022-06-02,50.93316198,2.870018297,146.1791068,164.440023,0.995904976,163.7666371,309.9457439,119.8356199,52.11954527,66.00496781,24.18160356,61.0805217,323.2222583,-13.27651438
2022-06-03,123.3071296,3.423978175,422.2009206,94.4432155,0.677692284,64.00343845,486.2043591,256.7583569,64.33812113,10.36607295,49.2445842,27.29523807,408.0023732,78.20198584
2022-06-04,124.5733783,2.80372084,349.2689768,194.5495524,0.683970376,133.0661304,482.3351073,165.3863233,31.91104403,31.39229508,54.44928428,89.76173195,372.9006786,109.4344286
2022-06-05,86.83095305,3.172915946,275.5073156,163.869222,0.94309789,154.5447175,430.0520331,218.6088668,51.32205585,38.88352886,46.30281659,25.20918713,380.3264553,49.72557781
2022-06-06,111.9589337,3.033239516,339.598262,173.2456531,0.54649532,94.6779386,434.2762006,217.6404534,58.47783119,54.96278681,17.91841175,62.69894618,411.6984293,22.57777124
2022-06-07,106.1484588,3.340990142,354.6409544,148.4533967,0.838233969,124.4386798,479.0796342,260.9977999,41.58565761,67.75345871,37.4215057,30.00878814,437.7672101,41.31242412
2022-06-08,55.85509292,3.001357478,167.6411008,172.036607,0.853840467,146.8918169,314.5329178,257.7229929,61.38152452,40.81392986,21.6353637,46.33252898,427.88634,-113.3534222
2022-06-09,93.40193662,2.632900645,245.9180191,98.67955385,0.799112647,78.85607949,324.7740986,247.1326228,99.86780091,75.31793319,43.91543398,52.38112346,518.6149144,-193.8408158
2022-06-10,113.6177365,3.678477427,417.9402789,85.38370482,0.704952445,60.19145146,478.1317304,267.9604571,50.70663615,50.03105899,41.44962124,36.99095645,447.13873,30.99300043
2022-06-11,86.22354417,3.001766933,258.8229837,73.40557211,0.512095882,37.59069119,296.4136749,266.3394087,41.8456648,46.26551364,28.44265081,86.14415093,469.0373889,-172.623714
2022-06-12,75.92967589,3.144485219,238.7597435,183.4549326,0.920966783,168.9558991,407.7156427,137.2202836,84.21146478,42.07308207,36.73359924,33.67619821,333.9146279,73.80101478
2022-06-13,58.06015138,3.59190896,208.546778,134.5399498,0.718425351,96.6569107,305.2036887,245.9016457,81.24103192,21.12357174,42.46013173,33.79801535,424.5243965,-119.3207078
2022-06-14,125.1375086,3.485432734,436.1583688,194.3599007,0.534479008,103.881287,540.0396558,111.4109442,42.57496598,28.31939786,26.11404596,83.90654773,292.3259018,247.713754
2022-06-15,74.95461998,2.907924589,217.9623825,168.7217741,0.724869921,122.3013391,340.2637216,255.3421114,25.22929261,44.12998356,16.51261201,29.07245822,370.2864578,-30.02273615
2022-06-16,140.6437453,2.708868057,380.9853491,139.2146887,0.705547801,98.22261752,479.2079666,169.4686653,91.98666765,11.52763777,44.87053588,87.62063822,405.4741448,73.73382184
2022-06-17,106.0168183,3.905233693,414.020451,76.79352431,0.70939666,54.47706962,468.4975207,152.0315582,78.4656772,78.69079633,26.54385281,67.5213491,403.2532336,65.24428702
2022-06-18,69.80976328,3.347995382,233.7227651,130.3112233,0.986002665,128.4872134,362.2099785,221.7054545,47.96050977,17.98670494,21.80610729,39.64560045,349.104377,13.10560147
2022-06-19,75.09666613,3.775924087,283.5593105,142.9589625,0.761695456,108.8911921,392.4505026,122.9537744,88.81117547,60.59700122,18.04507629,71.00928132,361.4163087,31.03419389
2022-06-20,104.3538217,2.622588019,273.6770826,129.5790834,0.742348144,96.19279201,369.8698746,133.154908,95.65585176,69.498276,45.10600518,55.04921147,398.4642524,-28.59437786
2022-06-21,91.17655416,3.476460201,316.9716618,140.906143,0.531136553,74.84040309,391.8120649,202.5005298,84.51228938,42.14679143,17.33804599,76.10808296,422.6057395,-30.79367465
2022-06-22,70.13637821,2.887931252,202.5490386,91.41182595,0.665107532,60.79869399,263.3477326,251.3503011,61.55086876,24.34168919,54.50235352,82.17282057,473.9180332,-210.5703006
2022-06-23,137.0578425,2.858194317,391.7379466,128.6611147,0.992494828,127.695491,519.4334375,254.4024953,22.1733937,14.56432139,35.87691196,84.09931338,411.1164357,108.3170018
2022-06-24,103.8701798,3.246718762,337.2372616,83.71158099,0.828390052,69.34584096,406.5831025,264.4206321,50.4336006,64.29282956,58.40144943,38.24481984,475.7933316,-69.21022903
2022-06-25,102.3329631,2.930706937,299.9079249,173.0710745,0.788796683,136.5178895,436.4258144,226.9164835,83.83313277,37.71793309,56.17905308,59.64687637,464.2934788,-27.86766445
2022-06-26,65.79548228,3.543848677,233.1692329,173.1239756,0.658380839,113.9815082,347.1507411,271.4358514,92.49146038,29.38331412,59.25846627,34.14624932,486.7153415,-139.5646004
2022-06-27,70.20156684,2.776337259,194.9032256,186.2186623,0.827146276,154.0300731,348.9332987,130.4208566,55.22587347,53.07086175,18.75588382,82.35706395,339.8305396,9.102759083
2022-06-28,130.3603535,3.25781016,424.6892843,195.72646,0.70888049,138.7466688,563.4359531,296.8220638,73.4335999,54.42698913,22.46797029,82.32530429,529.4759274,33.96002566
2022-06-29,92.74896879,2.743350109,254.4428936,71.6389776,0.779877842,55.86965124,310.3125449,205.4799244,77.54828979,72.31806371,18.57329631,72.54727187,446.4668461,-136.1543013
2022-06-30,68.74119441,3.78726558,260.3411595,176.4782568,0.770396877,135.958298,396.2994575,242.0485597,45.14800905,42.98175293,51.9736604,54.85223782,437.0042199,-40.70476243
2022-07-01,85.77982653,3.241318671,278.0397533,177.6724028,0.667604024,118.614811,396.6545643,134.7523186,76.96112163,67.81847489,19.52868653,40.59181733,339.652419,57.00214534
2022-07-02,64.19719898,3.021912117,193.9982935,128.5456273,0.874413168,112.4019892,306.4002827,230.229517,69.6742854,34.66624626,52.86513989,55.63366588,443.0688544,-136.6685717
2022-07-03,147.9104938,3.451213207,510.4706497,86.4144164,0.838088781,72.42295291,582.8936026,165.0208031,74.90617573,14.87488037,22.86966467,80.62292183,358.2944457,224.5991569
2022-07-04,72.7179557,3.755561688,273.0967685,106.3058915,0.821440955,87.32401304,360.4207815,238.8301147,61.01238025,31.37174737,24.56899694,27.15730805,382.9405473,-22.51976581
2022-07-05,80.39464012,3.479744186,279.7527815,191.9796264,0.935602241,179.6165687,459.3693503,253.2129553,83.07578746,56.54894324,26.71290859,83.967677,503.5182716,-44.14892135
2022-07-06,117.0732312,3.340660946,391.1019713,84.428631,0.723527772,61.08645927,452.1884306,192.0716542,89.16508876,48.26537541,32.1180247,88.49202135,450.1121645,2.076266114
2022-07-07,61.07205933,3.133822642,191.3890024,75.46320777,0.86995206,65.64937308,257.0383754,283.6153104,42.40298636,70.08391738,28.14982037,84.20006051,508.4520951,-251.4137196
2022-07-08,125.3961904,3.707360165,464.888841,72.34085223,0.981405179,70.995687,535.884528,245.3341984,44.38008763,68.05762654,27.66845393,81.72899957,467.1693661,68.71516193
2022-07-09,61.25803904,3.555528966,217.8047322,140.290802,0.548267235,76.9168501,294.7215823,148.3787657,20.9923229,42.81375758,28.55693673,63.89323648,304.6350194,-9.913437025
2022-07-10,79.72378077,2.949878667,235.1754802,166.6151158,0.524071418,87.31822001,322.4937002,280.578999,88.18110995,56.74632783,41.69497065,82.99966238,550.2010698,-227.7073697
2022-07-11,68.53301795,2.618453743,179.4505374,101.1363221,0.897289139,90.7485234,270.1990608,106.9340533,66.62454681,79.68062613,53.50632422,58.89396979,365.6395203,-95.44045949
2022-07-12,56.36409093,3.747060272,211.1996459,147.8672061,0.557466499,82.43101361,293.6306595,118.771457,92.77014555,56.84401841,52.31790597,82.13362852,402.8371554,-109.2064959
2022-07-13,107.1772352,3.276169528,351.130792,125.9555633,0.658473294,82.93837468,434.0691667,186.9191922,81.91037246,52.13464017,55.16354805,53.81970093,429.9474538,4.121712928
2022-07-14,110.7089579,3.44696133,381.6094966,146.9206311,0.851316887,125.0760142,506.6855109,147.4866937,60.9891022,17.2957362,32.30300974,56.69835946,314.7729013,191.9126096
2022-07-15,115.222426,3.925796579,452.3398056,148.0846387,0.871796958,129.0997375,581.4395431,201.2532119,70.72832251,14.96525513,26.44762114,48.52045106,361.9148617,219.5246814
2022-07-16,97.2493355,2.568473118,249.782304,88.20313268,0.638407154,56.3095109,306.0918149,294.3065382,46.50776057,43.74287407,23.82439707,64.70070462,473.0822745,-166.9904596
2022-07-17,78.06832155,2.810488868,219.4101486,137.1544417,0.5027529,68.95479325,288.3649419,101.5328065,37.52550473,12.57049538,19.86115894,47.02594221,218.5159078,69.84903412
2022-07-18,130.258568,3.358072965,437.4177755,136.6468044,0.646744412,88.37555709,525.7933326,286.3507439,51.7612033,16.09649368,42.76799323,32.39949558,429.3759297,96.41740296
2022-07-19,84.52231428,3.261117908,275.6372327,183.6489282,0.74677329,137.1441144,412.7813471,240.4517532,99.42534712,19.20423839,27.36291865,50.64744491,437.0917023,-24.3103552
2022-07-20,92.18281785,3.116531613,287.290666,187.9894303,0.857016322,161.1100102,448.4006762,221.5810428,44.74981743,67.6653269,57.97772302,78.37788837,470.3517985,-21.95112232
2022-07-21,50.15651052,3.454602055,173.2707843,76.64759959,0.62880361,48.19628733,221.4670717,111.9049401,68.30363624,58.06129394,20.15194371,49.9495274,308.3713414,-86.9042697
2022-07-22,95.6236509,3.053579533,291.9944232,85.73325006,0.709473895,60.82550286,352.8199261,250.2356096,25.68061316,15.61260099,30.96470813,86.21217126,408.7057031,-55.88577703
2022-07-23,116.8572647,3.518004935,411.1044338,117.0495988,0.796830396,93.26867812,504.3731119,102.0262368,70.88768371,73.93008633,42.56580608,81.79040858,371.2002215,133.1728904
2022-07-24,122.3973055,2.680837625,328.1273019,187.3189299,0.533221922,99.88255989,428.0098617,206.7934945,31.3709699,10.81946275,33.99154171,44.177646,327.1531149,100.8567469
2022-07-25,98.60004938,3.36579983,331.8680295,75.6860794,0.561501648,42.49785828,374.3658877,211.7284793,47.45338825,61.04214413,44.35312419,79.96428359,444.5414195,-70.17553172
2022-07-26,119.2492827,3.144896616,375.0266655,157.4856609,0.637690587,100.4271236,475.4537891,161.2626998,83.11881279,41.24936615,50.92711532,78.45745429,415.0154483,60.43834079
2022-07-27,135.7562338,3.874952854,526.0490054,126.0280787,0.659433409,83.10712557,609.156131,216.4397493,49.69379388,52.07519168,46.75136382,69.7463262,434.7064249,174.4497061
2022-07-28,87.4552887,2.750290303,240.5274324,125.968814,0.571297072,71.96561461,312.493047,278.019407,47.67019686,20.81218231,16.1451492,66.97845511,429.6253905,-117.1323435
2022-07-29,113.6902317,3.01090625,342.3106293,79.32254555,0.704814447,55.90767611,398.2183054,162.243499,74.16965118,52.40454746,31.40671777,39.16301603,359.3874314,38.83087398
2022-07-30,148.8035966,3.181002432,473.3446027,159.4756507,0.570276484,90.9452133,564.289816,197.1179399,22.20293759,45.38185825,58.38078332,49.97343634,373.0569554,191.2328606
2022-07-31,53.89960126,2.546433686,137.2517603,120.4382788,0.580012468,69.85570335,207.1074637,104.6704193,80.49708912,42.09661062,28.01601474,83.5054069,338.7855406,-131.678077
2022-08-01,61.61389602,3.933878243,242.381565,110.8156733,0.944201836,104.6323622,347.0139272,220.5885753,86.13658878,78.88092142,27.9782447,87.47380655,501.0581368,-154.0442095
2022-08-02,88.94818949,3.078267857,273.8063527,114.2503236,0.770703804,88.05315893,361.8595116,130.8290086,64.29691883,47.91933687,49.28558157,79.18724753,371.5180934,-9.658581837
2022-08-03,94.04413503,2.953499874,277.759341,103.7135367,0.597311918,61.94933154,339.7086725,111.5295164,47.39583831,28.91733845,58.48878236,61.25107371,307.5825493,32.12612324
2022-08-04,84.7277039,3.370701401,285.5917903,88.09557117,0.722021875,63.60692944,349.1987197,225.2468643,59.11182654,38.12451605,59.7231775,82.22045954,464.4268439,-115.2281242
2022-08-05,112.3405958,3.354066042,376.7977775,150.6858624,0.600656054,90.51037548,467.308153,179.0275487,23.15676263,43.28822262,39.43610628,39.80373285,324.712373,142.59578
2022-08-06,146.4028847,3.864181916,565.7273796,163.8786206,0.766693314,125.6446428,691.3720224,273.9938319,30.45218751,65.3356856,20.61693663,76.62369307,467.0223347,224.3496877
2022-08-07,77.57675683,3.815635872,296.0046561,192.7254722,0.574397985,110.7011228,406.705779,192.535121,98.47899025,43.83852052,53.85963851,63.26754894,451.9798192,-45.27404027
2022-08-08,87.53299079,2.928675333,256.355711,96.41900184,0.880899096,84.93541153,341.2911225,177.3081014,60.90203698,44.4627836,40.97755632,81.26251447,404.9129927,-63.62187021
2022-08-09,148.0739344,3.111376313,460.7137319,177.5774599,0.882263897,156.6701818,617.3839137,214.7057903,96.48377149,24.03321609,19.91688946,80.50752785,435.6471952,181.7367186
2022-08-10,93.91498166,3.770453281,354.1020508,186.1017267,0.531228797,98.86259635,452.9646471,276.6929526,55.86552443,45.73027423,43.196663,85.21486944,506.7002837,-53.73563657
2022-08-11,51.91160944,3.215265202,166.9095914,159.4038655,0.861353479,137.3030741,304.2126656,238.5064863,30.75481035,30.95769119,31.14219864,77.2884185,408.649605,-104.4369394
2022-08-12,77.87598724,2.816057446,219.3032537,194.4682425,0.504431643,98.09593498,317.3991887,299.5641711,74.14570391,67.99285096,28.25787284,25.93049305,495.8910919,-178.4919032
2022-08-13,123.7869519,3.751216896,464.3517052,166.2618972,0.571425144,95.00622846,559.3579337,250.6855845,81.51382257,56.0978361,49.47521698,79.98489358,517.7573537,41.60058004
2022-08-14,111.3604114,2.632907071,293.2016147,133.3916153,0.538824667,71.87469272,365.0763074,181.5086062,52.56851913,14.62068909,30.69692403,32.21487642,311.6096149,53.4666925
2022-08-15,130.823521,3.921532039,513.0286291,79.40114178,0.977557604,77.61918989,590.6478189,204.5153199,43.96525424,15.38034527,37.52809206,76.64351039,378.0325218,212.6152971
2022-08-16,120.7086477,2.575339017,310.8656902,79.4772386,0.701436641,55.7482473,366.6139375,159.0580988,38.59074584,29.67031492,51.15672345,85.39982349,363.8757065,2.738230994
2022-08-17,90.51026945,3.859166503,349.2942001,111.7944412,0.738218493,82.5287239,431.822924,145.2057996,71.23808337,78.52867806,42.15718932,48.25791547,385.3876658,46.43525818
2022-08-18,114.7817446,2.684381018,308.1179364,185.5256804,0.751541975,139.4303364,447.5482727,189.8699484,66.86918308,53.7348704,18.22991128,69.37011938,398.0740325,49.4742402
2022-08-19,74.19316803,3.570928949,264.9385315,176.9295233,0.901979254,159.5867594,424.5252909,210.5001935,61.61359138,20.00131729,49.89057677,42.64160973,384.6472887,39.87800224
2022-08-20,99.66954228,2.926411139,291.6740588,87.39768719,0.814778848,71.20978693,362.8838457,110.866407,79.89161873,32.23107567,15.00606119,58.22339405,296.2185566,66.66528912
2022-08-21,54.68519085,2.914254337,159.3665546,161.9069434,0.531344811,86.02841419,245.3949688,267.8676985,20.30559381,27.27767084,48.34068253,45.55755973,409.3492054,-163.9542366
2022-08-22,60.18923881,3.040350878,182.9964051,105.1511272,0.921355951,96.88161684,279.8780219,162.6695835,83.11459774,72.43105014,34.52178388,84.14630435,436.8833196,-157.0052977
2022-08-23,87.7318054,3.946117625,346.2000235,81.60763819,0.843509633,68.83682896,415.0368525,198.7628081,51.01190444,54.28983151,46.67356912,25.28361253,376.0217257,39.01512679
2022-08-24,66.69530887,3.569569076,238.0735121,156.6301038,0.983023753,153.9711124,392.0446244,252.2075581,96.06181662,59.17783511,28.41234939,31.84871995,467.7082791,-75.66365467
2022-08-25,128.1823863,3.466223832,444.3088424,76.26418161,0.680025233,51.86156787,496.1704102,291.3599631,60.03209166,40.29103952,35.59648223,38.57737706,465.8569536,30.31345668
2022-08-26,86.87071709,3.054719884,265.3657068,76.80615262,0.883783814,67.88003452,333.2457413,183.3008864,85.77439095,69.52436008,24.53973246,67.72797634,430.8673462,-97.62160486
2022-08-27,97.22818042,3.820235107,371.4345082,98.04628829,0.8389066,82.25167837,453.6861866,221.5504245,43.62411821,19.56206326,44.32378922,73.00883478,402.0692299,51.61695666
2022-08-28,81.56273438,3.467248906,282.7983015,121.367018,0.856603442,103.9634053,386.7617069,139.843055,91.21720021,30.11867175,31.55036945,28.77597689,321.5052733,65.25643357
2022-08-29,61.15122123,3.273792854,200.1964311,104.787048,0.917740113,96.16727724,296.3637083,102.9386777,50.32752389,33.61418827,15.86974339,33.08394594,235.8340792,60.5296291
2022-08-30,91.36426749,3.239296877,295.9559863,122.5576671,0.765468839,93.8140752,389.7700615,219.026335,20.79390569,42.48666116,58.35746584,58.73709821,399.4014659,-9.631404352
2022-08-31,117.7542267,2.967795787,349.470498,170.6188792,0.886460741,151.246938,500.7174361,204.2592095,98.08110586,18.78851503,15.76264492,75.06028376,411.9517591,88.76567695
2022-09-01,130.7155537,2.680310844,350.3583161,104.5257683,0.508776182,53.18022128,403.5385374,158.6617222,81.85134991,46.25723694,30.66430169,49.16305417,366.5976649,36.94087252
2022-09-02,50.13536257,2.949700791,147.8843187,154.0396364,0.987097222,152.0520972,299.9364158,269.4121654,21.88759717,72.89924233,50.2439286,75.72444803,490.1673815,-190.2309657
2022-09-03,95.7995759,3.097007939,296.6920472,109.3790447,0.532847429,58.28234283,354.97439,145.6470727,39.7282908,43.88539488,48.6349983,55.79763885,333.6933955,21.28099447
2022-09-04,55.78444494,3.936684701,219.605771,192.5541615,0.892594772,171.8728378,391.4786088,298.2655803,63.55858662,77.39378452,18.40222683,48.76924864,506.3894269,-114.9108181
2022-09-05,72.5381268,2.793749626,202.6533646,88.30438336,0.811206821,71.63311808,274.2864827,256.2643711,66.26387195,20.28738967,51.50056965,66.33705597,460.6532584,-186.3667757
2022-09-06,88.81657061,3.511195443,311.852338,103.7876473,0.672596104,69.80716724,381.6595053,283.4971686,43.24036045,42.89917877,55.05635118,71.00188777,495.6949468,-114.0354415
2022-09-07,56.22032262,2.720954566,152.9729435,71.0194068,0.815460895,57.91354904,210.8864926,189.5346851,30.74198807,77.05538847,38.83468758,40.72306412,376.8898133,-166.0033207
2022-09-08,100.0603571,3.519430499,352.1554726,79.91109834,0.637351908,50.93149096,403.0869635,261.3930982,56.77318963,48.26039994,34.4767201,27.85349627,428.7569041,-25.66994058
2022-09-09,66.57497798,3.168312458,210.9303321,97.1941105,0.524989514,51.02588887,261.956221,268.7299328,98.49540233,65.52000118,53.42032148,40.72851347,526.8941713,-264.9379503
2022-09-10,146.0626976,2.795388557,408.3019933,193.6858753,0.997409647,193.1841606,601.4861538,242.3445611,98.49149854,49.86778457,26.67938024,53.40473257,470.7879571,130.6981968
2022-09-11,109.3560935,2.609622343,285.378105,150.9046244,0.990588918,149.4844487,434.8625537,138.02153,83.4076093,73.55291556,57.46657168,87.40881429,439.8574408,-4.99488708
2022-09-12,102.1459639,3.965961862,405.1069971,168.4503269,0.580835718,97.84196661,502.9489637,195.3800213,77.46649403,27.31382211,43.82768326,68.32903114,412.3170518,90.63191185
2022-09-13,66.26997438,3.347627969,221.8472197,170.3114984,0.749447832,127.6395833,349.486803,102.4206234,20.72307753,34.99205408,56.67873308,39.86399067,254.6784787,94.80832431
2022-09-14,113.4363689,2.833113806,321.3781428,111.8170987,0.924021045,103.3213523,424.6994951,245.7722885,27.63194219,40.00914147,16.31263936,56.25785953,385.983871,38.71562413
2022-09-15,116.2434012,2.677753935,311.2712249,107.5550421,0.698918313,75.17218852,386.4434135,283.9062049,99.46040123,13.14379093,49.24535656,49.16206432,494.917818,-108.4744045
2022-09-16,89.24581862,3.63139746,324.0870391,189.3954362,0.975464297,184.7484861,508.8355251,215.4245172,48.56969274,65.12843601,26.29506225,61.66481187,417.0825201,91.75300504
2022-09-17,85.85784615,3.484946611,299.2100099,101.2518587,0.595796473,60.32550027,359.5355102,283.6478173,28.14429464,45.41705354,24.93837523,27.53044762,409.6779884,-50.14247815
2022-09-18,53.60188183,2.762832658,148.0930297,182.6801461,0.641239372,117.1417022,265.2347318,290.0918341,66.52978344,40.56299328,41.10399756,58.58539504,496.8740034,-231.6392716
2022-09-19,125.8776254,2.923744099,368.0339644,115.8965509,0.947047151,109.7594984,477.7934628,289.2913026,91.4046582,39.36135958,50.11644764,55.96182266,526.1355907,-48.34212794
2022-09-20,99.75398521,2.807020164,280.0114479,146.8469394,0.593067949,87.09021316,367.1016611,166.3129398,88.40241613,24.49530664,18.20212283,29.48549352,326.8982789,40.20338212
2022-09-21,144.0784521,3.260380657,469.7505981,123.2235693,0.905439291,111.5714612,581.3220593,267.1651856,46.57528265,58.55326402,49.70052671,67.55229465,489.5465536,91.77550573
2022-09-22,65.15950748,3.813824625,248.5069342,140.0822919,0.641236213,89.82583836,338.3327726,185.0456371,23.00568723,18.95067609,49.44960377,25.00075626,301.4523604,36.88041212
2022-09-23,91.65658285,3.283765272,300.9787037,77.1024746,0.986539081,76.06460447,377.0433081,145.2250662,44.33589757,31.27597586,25.3687498,25.09579844,271.3014879,105.7418202
2022-09-24,122.9344794,3.95026825,485.6241708,99.15815283,0.831523596,82.4523438,568.0765146,248.3792654,87.87403033,39.58404379,28.63189075,46.14418371,450.613414,117.4631006
2022-09-25,121.2621333,3.7251692,451.7219641,93.60981581,0.685470504,64.16676763,515.8887317,280.3880393,84.53548158,78.94008819,48.94117169,50.55768807,543.3624689,-27.47373714
2022-09-26,109.0637834,3.491521381,380.7985317,80.19925612,0.77224848,61.9337536,442.7322853,241.8641657,33.38570432,64.64422022,41.26977512,86.89441607,468.0582814,-25.32599615
2022-09-27,54.24222982,2.897989206,157.1933965,148.2020043,0.648279956,96.07638885,253.2697854,242.8848328,80.7204226,17.17611748,38.12345089,58.07788611,436.9827099,-183.7129245
2022-09-28,86.92807702,3.899387294,338.966239,177.5758216,0.848604691,150.6916752,489.6579142,242.8653271,56.93729151,74.46961648,46.25679423,72.38376901,492.9127984,-3.25488415
2022-09-29,136.1690904,2.911107384,396.4028445,174.9192175,0.597620301,104.5352755,500.93812,169.0683904,46.84883634,78.49678279,53.54417507,70.576041,418.5342256,82.40389432
2022-09-30,122.7056762,3.343109192,410.2184738,193.1217867,0.748129376,144.4800819,554.6985557,176.103542,33.04282695,65.03439566,48.04997694,49.9830775,372.213819,182.4847367
2022-10-01,52.5193414,3.758495992,197.3937341,71.48433785,0.85184989,60.89392532,258.2876594,294.0514219,55.01290625,26.44813835,46.71919545,78.11332923,500.3449912,-242.0573318
2022-10-02,104.6430316,3.950552913,413.3978333,76.71693382,0.752397799,57.72165216,471.1194855,243.6907895,89.01123769,22.54789283,51.00015668,60.92595992,467.1760366,3.943448901
2022-10-03,89.6553682,2.697572543,241.8518596,182.4884487,0.578636604,105.5944962,347.4463558,161.9575718,43.20364256,70.99898239,45.27163474,76.78429082,398.2161223,-50.76976656
2022-10-04,75.04678988,3.437311149,257.9591676,144.3269778,0.916415188,132.2634346,390.2226021,281.2174121,20.97254172,57.18139433,17.33261096,60.67581323,437.3797723,-47.1571702
2022-10-05,78.7632729,2.960164899,233.1522758,115.8846054,0.810646225,93.94141789,327.0936937,166.8099931,78.61592405,38.31691699,18.07589401,75.94438976,377.7631179,-50.66942425
2022-10-06,78.57583246,3.149150319,247.4471079,159.1077048,0.666228079,106.0020205,353.4491284,111.3171312,49.91368376,76.11140079,43.87804788,68.64614466,349.8664083,3.582720033
2022-10-07,113.2282154,2.798488208,316.8678256,124.3834023,0.875469899,108.8939247,425.7617503,120.2745795,42.22822209,29.34233759,34.44085174,88.72396816,315.0099591,110.7517912
2022-10-08,56.75025467,3.278051492,186.030257,93.31740866,0.985338273,91.94921426,277.9794712,122.6607009,52.28808019,61.65194894,46.70494926,52.4773614,335.7830407,-57.80356951
2022-10-09,84.6524168,3.096418568,262.1193152,104.3559142,0.602666469,62.89181037,325.0111255,196.6079395,41.48270049,30.12231654,44.55402286,87.95492656,400.721906,-75.71078041
2022-10-10,110.3637201,2.615469201,288.6529107,79.8258698,0.97571161,77.88702798,366.5399386,159.4581581,27.36535889,51.9331211,43.06419502,67.15281331,348.9736464,17.56629227
2022-10-11,76.74020279,2.522666026,193.5899024,195.451998,0.625446523,122.2447726,315.834675,235.2052576,76.53038959,52.7005192,29.08083274,42.62125649,436.1382556,-120.3035807
2022-10-12,109.7668283,3.79914345,417.0199267,193.0753848,0.552952902,106.7615943,523.781521,130.9657225,95.5789007,61.55746598,54.73472212,38.17112122,381.0079325,142.7735885
2022-10-13,108.7585871,3.551709392,386.2788953,158.4145451,0.704075845,111.5358548,497.81475,103.0789783,66.63408454,27.71710774,35.26144108,87.24276598,319.9343777,177.8803724
2022-10-14,89.90353176,3.75970241,338.010525,94.51027875,0.836230249,79.03235393,417.042879,295.4013909,28.15144807,10.58239596,34.51122567,31.0206564,399.667117,17.37576199
2022-10-15,124.838435,3.871822996,483.3523233,126.4227265,0.629355821,79.56487881,562.9172021,186.8806638,77.87582543,10.63379131,41.52542953,64.86395952,381.7796696,181.1375325
2022-10-16,113.7688247,2.86303312,325.7239131,162.826854,0.545695743,88.85392112,414.5778342,139.8540673,90.19760373,61.71062055,15.61854993,41.14445692,348.5252984,66.0525358
2022-10-17,71.4406483,2.906209492,207.6214902,102.1827701,0.531263148,54.28594012,261.9074303,191.7881033,78.61867798,52.47122073,45.27922509,30.2746966,398.4319237,-136.5244934
2022-10-18,145.149071,3.757737751,545.4321437,174.6617414,0.911491903,159.202763,704.6349066,286.5421016,63.54031729,24.01974125,42.75526235,73.28729709,490.1447196,214.490187
2022-10-19,123.7917393,3.282173536,406.3059709,78.89963351,0.685556469,54.09015417,460.396125,284.1533217,66.75591278,47.68323603,27.09840815,48.94917979,474.6400584,-14.24393342
2022-10-20,139.5346089,3.499694571,488.3285133,172.3603135,0.727172712,125.3357165,613.6642298,226.0494439,39.8706887,59.38225812,34.24206002,53.76545846,413.3099092,200.3543207
2022-10-21,114.9322325,3.904420932,448.7438142,78.32082506,0.912371619,71.45769794,520.2015121,158.4766221,55.51355636,11.53393301,28.5470735,57.67103077,311.7422157,208.4592964
2022-10-22,55.61760773,3.236643594,180.0143738,190.5243818,0.552696609,105.3021797,285.3165535,252.8881456,52.77368427,55.86216002,26.71064691,35.36699707,423.6016339,-138.2850803
2022-10-23,66.04626143,2.605737918,172.0992478,94.13407164,0.832109692,78.3298734,250.4291212,276.3381224,85.13005485,57.95940169,19.96943385,43.79718401,483.1941968,-232.7650756
2022-10-24,80.98068753,2.87493542,232.8142469,136.9507358,0.767776907,105.1476124,337.9618593,171.377195,48.3031327,67.99889185,50.51817817,45.00672906,383.2041268,-45.24226756
2022-10-25,141.3788444,3.929222526,555.50894,112.4765305,0.677212474,76.17050951,631.6794495,201.1268307,95.289665,71.34236032,19.61555832,50.52749831,437.9019126,193.7775369
2022-10-26,105.337119,3.254698709,342.8405851,95.20219883,0.929408386,88.48172192,431.322307,235.3881566,87.03266999,70.11349955,48.67601341,53.54868908,494.7590286,-63.4367216
2022-10-27,111.0546755,2.740548109,304.350681,157.5739043,0.589626628,92.90976982,397.2604508,238.7899181,38.36785286,18.22859101,22.43780206,25.12948879,342.9536528,54.30679796
2022-10-28,121.8739618,3.598601574,438.5758307,136.9413355,0.580681401,79.51928648,518.0951171,116.7108675,21.53031731,21.60237239,55.08849907,40.69989471,255.631951,262.4631662
2022-10-29,85.42713272,2.658018227,227.0668758,98.90696962,0.759612285,75.13094923,302.1978251,221.5505366,39.62818513,14.04125115,32.59647911,40.22321911,348.0396711,-45.84184606
2022-10-30,71.95539232,3.939794204,283.4894376,150.1190632,0.778439222,116.8585667,400.3480043,183.1550207,54.31554667,47.86335027,46.33934132,70.63949625,402.3127552,-1.964750911
